TARGET_ID,disease_id,03_Info_Molecules_ID,MOL_ID,molecule_name,ob,mw,alogp,caco2,bbb,hdon,hacc,drug-likeness,inchikey,PubChem_Cid,halflife,RBN,TPSA,FASA-,04_Info_Targets_ID,TAR_ID,drugbank_ID,target_name,34_Molecules_Targets_Relationships_ID,MOL ID
TAR00214,DIS00353,6237,MOL006398,litcubine,2.2577195831,328.420,3.180,0.89251,0.22495,2,4,0.50562,DJBYPOWMGAHXAB-HNNXBMFYSA-N,Not Available,,2,58.92,0.15753613,205,TAR00214,629,Alpha-2B adrenergic receptor,46848,MOL006398
TAR00078,DIS00443,6237,MOL006398,litcubine,2.2577195831,328.420,3.180,0.89251,0.22495,2,4,0.50562,DJBYPOWMGAHXAB-HNNXBMFYSA-N,Not Available,,2,58.92,0.15753613,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,46836,MOL006398
TAR00003,DIS00442,6237,MOL006398,litcubine,2.2577195831,328.420,3.180,0.89251,0.22495,2,4,0.50562,DJBYPOWMGAHXAB-HNNXBMFYSA-N,Not Available,,2,58.92,0.15753613,3,TAR00003,7,"Nitric oxide synthase, inducible",46827,MOL006398
TAR00214,DIS00353,6238,MOL006399,lotusine,2.45477674274,314.440,3.450,0.96783,0.59507,2,3,0.28456,KYKZFKHDSXNHCR-KRWDZBQOSA-N,Not Available,,3,49.69,0.21013367,205,TAR00214,629,Alpha-2B adrenergic receptor,46884,MOL006399
TAR00003,DIS00442,6238,MOL006399,lotusine,2.45477674274,314.440,3.450,0.96783,0.59507,2,3,0.28456,KYKZFKHDSXNHCR-KRWDZBQOSA-N,Not Available,,3,49.69,0.21013367,3,TAR00003,7,"Nitric oxide synthase, inducible",46867,MOL006399
TAR00078,DIS00443,6238,MOL006399,lotusine,2.45477674274,314.440,3.450,0.96783,0.59507,2,3,0.28456,KYKZFKHDSXNHCR-KRWDZBQOSA-N,Not Available,,3,49.69,0.21013367,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,46875,MOL006399
TAR00003,DIS00442,6239,MOL006400,"magnofl,orinea",24.7212257199,356.480,3.470,1.10392,0.69493,2,4,0.59935,RJOFDKFUCJGKER-AWEZNQCLSA-N,Not Available,,3,58.92,0.16745965,3,TAR00003,7,"Nitric oxide synthase, inducible",46900,MOL006400
TAR00003,DIS00442,6241,MOL006402,menisperine,19.25528717,384.540,4.070,1.27250,0.87809,1,4,0.69193,AHSWWESKORRXHF-INIZCTEOSA-N,Not Available,,5,47.92,0.16326234,3,TAR00003,7,"Nitric oxide synthase, inducible",46926,MOL006402
TAR00003,DIS00442,6242,MOL006403,"methyl,3-o-feruloylquinate",17.5840941332,366.400,1.370,-0.71052,-1.39531,4,8,0.35288,IEMKPSWSRBUZGD-ZJVSCTPHSA-N,Not Available,,6,133.52,0.33508787,3,TAR00003,7,"Nitric oxide synthase, inducible",46952,MOL006403
TAR00003,DIS00442,6248,MOL006409,noricariside_qt,3.23161042149,388.400,1.301,-0.15593,-0.97665,6,8,0.46945,YLMFBKOKBXPAMO-CYBMUJFWSA-N,Not Available,,4,151.59,0.33568352,3,TAR00003,7,"Nitric oxide synthase, inducible",46978,MOL006409
TAR00003,DIS00442,6251,MOL006412,phellavin_qt,2.8865162051,374.420,2.508,-0.40574,-1.17500,5,7,0.44212,MSWZSCFWXOMBLH-OALUTQOASA-N,Not Available,,4,127.45,0.33328182,3,TAR00003,7,"Nitric oxide synthase, inducible",46992,MOL006412
TAR00078,DIS00443,6251,MOL006412,phellavin_qt,2.8865162051,374.420,2.508,-0.40574,-1.17500,5,7,0.44212,MSWZSCFWXOMBLH-OALUTQOASA-N,Not Available,,4,127.45,0.33328182,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,46996,MOL006412
TAR00078,DIS00443,6253,MOL006414,7-hydroxy-6-(2-hydroxyethyl)coumarin,31.0885165988,206.210,1.349,-0.00032,-0.77787,2,4,0.088703,UNMQLUGEYMJJSH-UHFFFAOYSA-N,10910685,1.317956,2,70.67,0.30718446,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47016,MOL006414
TAR00003,DIS00442,6253,MOL006414,7-hydroxy-6-(2-hydroxyethyl)coumarin,31.0885165988,206.210,1.349,-0.00032,-0.77787,2,4,0.088703,UNMQLUGEYMJJSH-UHFFFAOYSA-N,10910685,1.317956,2,70.67,0.30718446,3,TAR00003,7,"Nitric oxide synthase, inducible",47012,MOL006414
TAR00105,DIS00353,6253,MOL006414,7-hydroxy-6-(2-hydroxyethyl)coumarin,31.0885165988,206.210,1.349,-0.00032,-0.77787,2,4,0.088703,UNMQLUGEYMJJSH-UHFFFAOYSA-N,10910685,1.317956,2,70.67,0.30718446,103,TAR00105,318,Alpha-2A adrenergic receptor,47019,MOL006414
TAR00214,DIS00353,6253,MOL006414,7-hydroxy-6-(2-hydroxyethyl)coumarin,31.0885165988,206.210,1.349,-0.00032,-0.77787,2,4,0.088703,UNMQLUGEYMJJSH-UHFFFAOYSA-N,10910685,1.317956,2,70.67,0.30718446,205,TAR00214,629,Alpha-2B adrenergic receptor,47021,MOL006414
TAR00003,DIS00442,6254,MOL006415,7-hydroxy-8-(2-hydroxyethyl)coumarin,30.9506660958,206.210,1.349,-0.01699,-0.42057,2,4,0.088223,SWKJRSKBKHLXMA-UHFFFAOYSA-N,11745794,1.90168,2,70.67,0.33772448,3,TAR00003,7,"Nitric oxide synthase, inducible",47032,MOL006415
TAR00078,DIS00443,6254,MOL006415,7-hydroxy-8-(2-hydroxyethyl)coumarin,30.9506660958,206.210,1.349,-0.01699,-0.42057,2,4,0.088223,SWKJRSKBKHLXMA-UHFFFAOYSA-N,11745794,1.90168,2,70.67,0.33772448,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47036,MOL006415
TAR00105,DIS00353,6254,MOL006415,7-hydroxy-8-(2-hydroxyethyl)coumarin,30.9506660958,206.210,1.349,-0.01699,-0.42057,2,4,0.088223,SWKJRSKBKHLXMA-UHFFFAOYSA-N,11745794,1.90168,2,70.67,0.33772448,103,TAR00105,318,Alpha-2A adrenergic receptor,47041,MOL006415
TAR00078,DIS00443,6255,MOL006416,phellodenol-c,66.4201726268,244.310,2.256,0.34104,-0.48403,2,3,0.13402,BNKPLHIVTXAWFZ-SGAXSIHGSA-N,Not Available,3.227921,3,57.53,0.37474114,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47067,MOL006416
TAR00003,DIS00442,6255,MOL006416,phellodenol-c,66.4201726268,244.310,2.256,0.34104,-0.48403,2,3,0.13402,BNKPLHIVTXAWFZ-SGAXSIHGSA-N,Not Available,3.227921,3,57.53,0.37474114,3,TAR00003,7,"Nitric oxide synthase, inducible",47061,MOL006416
TAR00003,DIS00442,6256,MOL006417,"(2R,3R,8R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-8-isopropenyl-2,3,8,9-tetrahydrofuro[2,3-h]chromen-4-one",83.31054969,354.380,3.170,0.27205,-0.34213,3,6,0.52246,BXJXKUVJTJKXQK-MDASCCDHSA-N,10937119,18.376348,2,96.22,0.36400399,3,TAR00003,7,"Nitric oxide synthase, inducible",47084,MOL006417
TAR00078,DIS00443,6256,MOL006417,"(2R,3R,8R)-3,5-dihydroxy-2-(4-hydroxyphenyl)-8-isopropenyl-2,3,8,9-tetrahydrofuro[2,3-h]chromen-4-one",83.31054969,354.380,3.170,0.27205,-0.34213,3,6,0.52246,BXJXKUVJTJKXQK-MDASCCDHSA-N,10937119,18.376348,2,96.22,0.36400399,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47090,MOL006417
TAR00003,DIS00442,6257,MOL006418,phellodensin-c,9.54519928413,372.400,2.150,-0.19615,-1.00289,4,7,0.56984,LFOTZGWNITYXGY-FHLIZLRMSA-N,Not Available,,2,116.45,0.3314808,3,TAR00003,7,"Nitric oxide synthase, inducible",47110,MOL006418
TAR00078,DIS00443,6258,MOL006419,"(13aS)-2,3,10-trimethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinolin-9-ol",72.647387318,341.440,3.349,1.08748,0.52939,1,5,0.59173,DKBYSDUFSXFXMP-INIZCTEOSA-N,11282465,2.209606,3,51.16,0.16732344,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47139,MOL006419
TAR00003,DIS00442,6258,MOL006419,"(13aS)-2,3,10-trimethoxy-6,8,13,13a-tetrahydro-5H-isoquinolino[2,1-b]isoquinolin-9-ol",72.647387318,341.440,3.349,1.08748,0.52939,1,5,0.59173,DKBYSDUFSXFXMP-INIZCTEOSA-N,11282465,2.209606,3,51.16,0.16732344,3,TAR00003,7,"Nitric oxide synthase, inducible",47128,MOL006419
TAR00078,DIS00443,6259,MOL006420,tetrahydropalmatine,22.0267285637,369.500,3.948,1.23249,0.81818,0,5,0.69633,XQVKBLZSKXPBPC-SFHVURJKSA-N,Not Available,,5,40.16,0.15032132,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47186,MOL006420
TAR00003,DIS00442,6259,MOL006420,tetrahydropalmatine,22.0267285637,369.500,3.948,1.23249,0.81818,0,5,0.69633,XQVKBLZSKXPBPC-SFHVURJKSA-N,Not Available,,5,40.16,0.15032132,3,TAR00003,7,"Nitric oxide synthase, inducible",47177,MOL006420
TAR00214,DIS00353,6259,MOL006420,tetrahydropalmatine,22.0267285637,369.500,3.948,1.23249,0.81818,0,5,0.69633,XQVKBLZSKXPBPC-SFHVURJKSA-N,Not Available,,5,40.16,0.15032132,205,TAR00214,629,Alpha-2B adrenergic receptor,47200,MOL006420
TAR00063,DIS00207,6259,MOL006420,tetrahydropalmatine,22.0267285637,369.500,3.948,1.23249,0.81818,0,5,0.69633,XQVKBLZSKXPBPC-SFHVURJKSA-N,Not Available,,5,40.16,0.15032132,61,TAR00063,193,Beta-1 adrenergic receptor,47184,MOL006420
TAR00003,DIS00442,6260,MOL006421,tetrahydroreticuline,87.9326172889,328.420,1.560,1.06407,0.21124,2,4,0.3332,SXERZNRNRDWJSK-UHFFFAOYSA-N,440930,2.392582,4,61.93,0.20290455,3,TAR00003,7,"Nitric oxide synthase, inducible",47224,MOL006421
TAR00078,DIS00443,6260,MOL006421,tetrahydroreticuline,87.9326172889,328.420,1.560,1.06407,0.21124,2,4,0.3332,SXERZNRNRDWJSK-UHFFFAOYSA-N,440930,2.392582,4,61.93,0.20290455,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47233,MOL006421
TAR00003,DIS00442,6261,MOL006422,thalifendine,44.410943525,322.360,3.196,1.11853,0.21444,1,4,0.72588,SIWRWGMNOMKIKV-UHFFFAOYSA-N,Not Available,5.992188,1,51.8,0.21631855,3,TAR00003,7,"Nitric oxide synthase, inducible",47260,MOL006422
TAR00078,DIS00443,6261,MOL006422,thalifendine,44.410943525,322.360,3.196,1.11853,0.21444,1,4,0.72588,SIWRWGMNOMKIKV-UHFFFAOYSA-N,Not Available,5.992188,1,51.8,0.21631855,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47267,MOL006422
TAR00003,DIS00442,6263,MOL006424,xanthoplanine,6.86361634822,384.540,4.070,1.23759,0.67631,1,4,0.69605,CPJBSMLXTCXCAJ-KRWDZBQOSA-N,Not Available,,5,47.92,0.17265669,3,TAR00003,7,"Nitric oxide synthase, inducible",47286,MOL006424
TAR00003,DIS00442,6264,MOL006425,"2-Benzo[1,3]dioxol-5-yl-5,7-dimethoxy-chroman",57.6753183007,314.360,3.692,1.10721,0.46817,0,5,0.38405,NNIHTBLNMJICQR-AWEZNQCLSA-N,636811,7.228911,3,46.15,0.23053183,3,TAR00003,7,"Nitric oxide synthase, inducible",47309,MOL006425
TAR00063,DIS00207,6264,MOL006425,"2-Benzo[1,3]dioxol-5-yl-5,7-dimethoxy-chroman",57.6753183007,314.360,3.692,1.10721,0.46817,0,5,0.38405,NNIHTBLNMJICQR-AWEZNQCLSA-N,636811,7.228911,3,46.15,0.23053183,61,TAR00063,193,Beta-1 adrenergic receptor,47313,MOL006425
TAR00078,DIS00443,6264,MOL006425,"2-Benzo[1,3]dioxol-5-yl-5,7-dimethoxy-chroman",57.6753183007,314.360,3.692,1.10721,0.46817,0,5,0.38405,NNIHTBLNMJICQR-AWEZNQCLSA-N,636811,7.228911,3,46.15,0.23053183,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47315,MOL006425
TAR00078,DIS00443,6265,MOL006426,"1,3,6-trihydroxy-2,5,7-trimethoxyxanthone",42.21628373,336.320,0.070,0.37929,-0.41063,3,8,0.37666,SCPFFNCDOFSDHX-RCNPXXIZSA-N,Not Available,15.241836,3,114.68,0.15111424,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47341,MOL006426
TAR00003,DIS00442,6265,MOL006426,"1,3,6-trihydroxy-2,5,7-trimethoxyxanthone",42.21628373,336.320,0.070,0.37929,-0.41063,3,8,0.37666,SCPFFNCDOFSDHX-RCNPXXIZSA-N,Not Available,15.241836,3,114.68,0.15111424,3,TAR00003,7,"Nitric oxide synthase, inducible",47335,MOL006426
TAR00078,DIS00443,6267,MOL006428,"7,30-dihydroxy-5,40,50-trimethoxyisoflavone",47.3292911396,346.360,2.398,0.58301,-0.13008,2,7,0.37082,XZKNUXAOKJLBNL-LLVKDONJSA-N,Not Available,16.909467,4,94.45,0.20930374,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47370,MOL006428
TAR00003,DIS00442,6267,MOL006428,"7,30-dihydroxy-5,40,50-trimethoxyisoflavone",47.3292911396,346.360,2.398,0.58301,-0.13008,2,7,0.37082,XZKNUXAOKJLBNL-LLVKDONJSA-N,Not Available,16.909467,4,94.45,0.20930374,3,TAR00003,7,"Nitric oxide synthase, inducible",47363,MOL006428
TAR00003,DIS00442,6277,MOL006438,"(2E)-2-(3,4-dihydroxybenzylidene)-6,7-dihydroxy-benzofuran-3-one",39.4802596288,286.250,2.067,0.28196,-0.52962,4,6,0.24521,PNIFOHGQPKXLJE-WUXMJOGZSA-N,6123451,21.077332,1,111.13,0.45080471,3,TAR00003,7,"Nitric oxide synthase, inducible",47408,MOL006438
TAR00078,DIS00443,6277,MOL006438,"(2E)-2-(3,4-dihydroxybenzylidene)-6,7-dihydroxy-benzofuran-3-one",39.4802596288,286.250,2.067,0.28196,-0.52962,4,6,0.24521,PNIFOHGQPKXLJE-WUXMJOGZSA-N,6123451,21.077332,1,111.13,0.45080471,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47412,MOL006438
TAR00003,DIS00442,6280,MOL006442,"(R)-2-(3,4-dihydroxyphenyl)-6,7-dihydroxybenzofuran-3(2H)-one",57.1031413171,274.240,1.996,0.05577,-0.65394,4,6,0.211,WPFNZJFJXNAEGF-CYBMUJFWSA-N,Not Available,20.562763,1,107.22,0.43905896,3,TAR00003,7,"Nitric oxide synthase, inducible",47428,MOL006442
TAR00078,DIS00443,6280,MOL006442,"(R)-2-(3,4-dihydroxyphenyl)-6,7-dihydroxybenzofuran-3(2H)-one",57.1031413171,274.240,1.996,0.05577,-0.65394,4,6,0.211,WPFNZJFJXNAEGF-CYBMUJFWSA-N,Not Available,20.562763,1,107.22,0.43905896,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47432,MOL006442
TAR00078,DIS00443,6281,MOL006443,stepharanine,77.79469814,324.380,3.144,0.96552,0.00089,2,4,0.54281,WYPCUXWNHIMXKX-UHFFFAOYSA-N,10358881,1.752533,2,62.8,0.21031424,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47452,MOL006443
TAR00003,DIS00442,6281,MOL006443,stepharanine,77.79469814,324.380,3.144,0.96552,0.00089,2,4,0.54281,WYPCUXWNHIMXKX-UHFFFAOYSA-N,10358881,1.752533,2,62.8,0.21031424,3,TAR00003,7,"Nitric oxide synthase, inducible",47445,MOL006443
TAR00003,DIS00442,6282,MOL006444,S-trans-N-methyltetrahydrocolumbamine,20.5499135873,356.480,3.438,0.94819,0.37677,1,4,0.62329,BRCJMXVPVOTKHQ-KRWDZBQOSA-N,5319782,,3,47.92,0.16122331,3,TAR00003,7,"Nitric oxide synthase, inducible",47472,MOL006444
TAR00078,DIS00443,6282,MOL006444,S-trans-N-methyltetrahydrocolumbamine,20.5499135873,356.480,3.438,0.94819,0.37677,1,4,0.62329,BRCJMXVPVOTKHQ-KRWDZBQOSA-N,5319782,,3,47.92,0.16122331,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47482,MOL006444
TAR00078,DIS00443,6285,MOL006447,dehydrodiscretamine,71.2935105089,324.380,3.144,1.09955,0.04454,2,4,0.54087,BWSMLLMACRBZDU-UHFFFAOYSA-N,157159,1.625272,2,62.8,0.18416922,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47520,MOL006447
TAR00003,DIS00442,6285,MOL006447,dehydrodiscretamine,71.2935105089,324.380,3.144,1.09955,0.04454,2,4,0.54087,BWSMLLMACRBZDU-UHFFFAOYSA-N,157159,1.625272,2,62.8,0.18416922,3,TAR00003,7,"Nitric oxide synthase, inducible",47513,MOL006447
TAR00003,DIS00442,6286,MOL006448,isocolumbin,90.9955176652,358.420,1.849,0.06416,-0.22192,1,6,0.59559,AALLCALQGXXWNA-DQDVKSSMSA-N,Not Available,-11.092921,1,85.97,0.31283921,3,TAR00003,7,"Nitric oxide synthase, inducible",47536,MOL006448
TAR00003,DIS00442,6288,MOL006450,tinoside_qt,85.6781341289,358.420,1.849,0.07350,-0.23308,1,6,0.59558,AALLCALQGXXWNA-VBFYFJBNSA-N,Not Available,-10.898657,1,85.97,0.3033233,3,TAR00003,7,"Nitric oxide synthase, inducible",47540,MOL006450
TAR00003,DIS00442,6289,MOL006451,WLN: L66J BQ DQ,55.3222710312,160.180,2.204,1.12809,0.94273,2,2,0.052665,XOOMNEFVDUTJPP-UHFFFAOYSA-N,8601,-2.24652,0,40.46,0.44014955,3,TAR00003,7,"Nitric oxide synthase, inducible",47545,MOL006451
TAR00491,DIS00353,6291,MOL006453,"1,6,7-Trihydroxy-3-methoxy-anthraquinone",24.4968362983,286.250,1.990,0.09679,-0.89231,3,6,0.27348,WPOYUKOOAQRGTO-UHFFFAOYSA-N,Not Available,,1,104.06,0.37203947,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",47570,MOL006453
TAR00003,DIS00442,6291,MOL006453,"1,6,7-Trihydroxy-3-methoxy-anthraquinone",24.4968362983,286.250,1.990,0.09679,-0.89231,3,6,0.27348,WPOYUKOOAQRGTO-UHFFFAOYSA-N,Not Available,,1,104.06,0.37203947,3,TAR00003,7,"Nitric oxide synthase, inducible",47555,MOL006453
TAR00078,DIS00443,6291,MOL006453,"1,6,7-Trihydroxy-3-methoxy-anthraquinone",24.4968362983,286.250,1.990,0.09679,-0.89231,3,6,0.27348,WPOYUKOOAQRGTO-UHFFFAOYSA-N,Not Available,,1,104.06,0.37203947,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47559,MOL006453
TAR00491,DIS00353,6295,MOL006457,1-hydroxy-2-hydroxymethy-3-methoxyanthraquinine,8.00678192316,300.280,1.653,-0.07538,-0.90545,3,6,0.30198,VABIQIPLXCKPOA-UHFFFAOYSA-N,Not Available,,2,104.06,0.33138299,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",47594,MOL006457
TAR00003,DIS00442,6295,MOL006457,1-hydroxy-2-hydroxymethy-3-methoxyanthraquinine,8.00678192316,300.280,1.653,-0.07538,-0.90545,3,6,0.30198,VABIQIPLXCKPOA-UHFFFAOYSA-N,Not Available,,2,104.06,0.33138299,3,TAR00003,7,"Nitric oxide synthase, inducible",47578,MOL006457
TAR00078,DIS00443,6295,MOL006457,1-hydroxy-2-hydroxymethy-3-methoxyanthraquinine,8.00678192316,300.280,1.653,-0.07538,-0.90545,3,6,0.30198,VABIQIPLXCKPOA-UHFFFAOYSA-N,Not Available,,2,104.06,0.33138299,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47583,MOL006457
TAR00003,DIS00442,6298,MOL006461,"2-benzyl-4,6-dihydroxy benzoic acid-6-O-¦Â-D-glucopyranoside",14.5509048224,406.420,0.970,-1.19339,-1.61888,6,9,0.4863,FMDSCPPQABHNLB-UVNCQSPWSA-N,Not Available,,6,156.91,0.39049888,3,TAR00003,7,"Nitric oxide synthase, inducible",47601,MOL006461
TAR00003,DIS00442,6305,MOL006469,Morkit,56.100922155,208.220,2.808,0.86317,0.28865,0,2,0.13758,RZVHIXYEVGDQDX-UHFFFAOYSA-N,6780,33.534201,0,34.14,0.48863575,3,TAR00003,7,"Nitric oxide synthase, inducible",47643,MOL006469
TAR00003,DIS00442,6307,MOL006471,"aurantio-obtusin,6-o-beta-d-glucoside_qt",24.1707429627,332.330,0.770,0.22853,-0.46046,3,7,0.36802,QNTZOEOTXIDYKV-HQJQHLMTSA-N,Not Available,,2,113.29,0.24881546,3,TAR00003,7,"Nitric oxide synthase, inducible",47650,MOL006471
TAR00078,DIS00443,6307,MOL006471,"aurantio-obtusin,6-o-beta-d-glucoside_qt",24.1707429627,332.330,0.770,0.22853,-0.46046,3,7,0.36802,QNTZOEOTXIDYKV-HQJQHLMTSA-N,Not Available,,2,113.29,0.24881546,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47656,MOL006471
TAR00078,DIS00443,6308,MOL006472,Aurantio-obtusin,31.547866909,330.310,2.460,0.26741,-0.65290,3,7,0.36996,RNXZPKOEJUFJON-UHFFFAOYSA-N,155011,28.543718,2,113.29,0.29221883,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47677,MOL006472
TAR00078,DIS00443,6311,MOL006475,Obtusin,81.4310434803,344.340,2.711,0.58155,-0.37890,2,7,0.40459,CFLNHFUPWNRWJA-UHFFFAOYSA-N,155380,29.019937,3,102.29,0.24318908,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47708,MOL006475
TAR00003,DIS00442,6311,MOL006475,Obtusin,81.4310434803,344.340,2.711,0.58155,-0.37890,2,7,0.40459,CFLNHFUPWNRWJA-UHFFFAOYSA-N,155380,29.019937,3,102.29,0.24318908,3,TAR00003,7,"Nitric oxide synthase, inducible",47704,MOL006475
TAR00491,DIS00353,6318,MOL006482,"9,10-dihydroxy-7-methoxy-3-methylene-4H-benzo[g]isochromen-1-one",63.2513792339,272.270,2.366,0.85254,0.54696,2,5,0.24007,GEZBDPPVXYFNMG-UHFFFAOYSA-N,157661,3.70046,1,75.99,0.34409654,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",47756,MOL006482
TAR00078,DIS00443,6318,MOL006482,"9,10-dihydroxy-7-methoxy-3-methylene-4H-benzo[g]isochromen-1-one",63.2513792339,272.270,2.366,0.85254,0.54696,2,5,0.24007,GEZBDPPVXYFNMG-UHFFFAOYSA-N,157661,3.70046,1,75.99,0.34409654,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47745,MOL006482
TAR00003,DIS00442,6318,MOL006482,"9,10-dihydroxy-7-methoxy-3-methylene-4H-benzo[g]isochromen-1-one",63.2513792339,272.270,2.366,0.85254,0.54696,2,5,0.24007,GEZBDPPVXYFNMG-UHFFFAOYSA-N,157661,3.70046,1,75.99,0.34409654,3,TAR00003,7,"Nitric oxide synthase, inducible",47741,MOL006482
TAR00078,DIS00443,6322,MOL006486,obtusin,31.2356105971,344.340,2.711,0.52038,-0.34963,2,7,0.40403,LJPSBLQSBSZEGV-UHFFFAOYSA-N,Not Available,29.197744,3,102.29,0.24270985,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47769,MOL006486
TAR00003,DIS00442,6322,MOL006486,obtusin,31.2356105971,344.340,2.711,0.52038,-0.34963,2,7,0.40403,LJPSBLQSBSZEGV-UHFFFAOYSA-N,Not Available,29.197744,3,102.29,0.24270985,3,TAR00003,7,"Nitric oxide synthase, inducible",47765,MOL006486
TAR00491,DIS00353,6324,MOL006488,Questin,20.4427821231,284.280,2.743,0.42891,-0.15610,2,5,0.26621,UUNPIWCQMVNINR-UHFFFAOYSA-N,160717,,1,83.83,0.36387017,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",47806,MOL006488
TAR00003,DIS00442,6324,MOL006488,Questin,20.4427821231,284.280,2.743,0.42891,-0.15610,2,5,0.26621,UUNPIWCQMVNINR-UHFFFAOYSA-N,160717,,1,83.83,0.36387017,3,TAR00003,7,"Nitric oxide synthase, inducible",47786,MOL006488
TAR00078,DIS00443,6324,MOL006488,Questin,20.4427821231,284.280,2.743,0.42891,-0.15610,2,5,0.26621,UUNPIWCQMVNINR-UHFFFAOYSA-N,160717,,1,83.83,0.36387017,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47792,MOL006488
TAR00491,DIS00353,6325,MOL006489,Quinizarin,47.3391003308,240.220,2.274,0.56779,-0.26466,2,4,0.18621,GUEIZVNYDFNHJU-UHFFFAOYSA-N,6688,33.685316,0,74.6,0.42800257,477,TAR00491,2404,"Phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit, gamma isoform",47825,MOL006489
TAR00003,DIS00442,6325,MOL006489,Quinizarin,47.3391003308,240.220,2.274,0.56779,-0.26466,2,4,0.18621,GUEIZVNYDFNHJU-UHFFFAOYSA-N,6688,33.685316,0,74.6,0.42800257,3,TAR00003,7,"Nitric oxide synthase, inducible",47816,MOL006489
TAR00003,DIS00442,6333,MOL006497,¦Ã-hydroxyarginine,18.8629667844,190.240,-2.424,-1.33231,-1.90008,8,7,0.03932,OPCBKDJCJYBGTQ-IMJSIDKUSA-N,54162047,,5,147.95,0.2479195,3,TAR00003,7,"Nitric oxide synthase, inducible",47829,MOL006497
TAR00078,DIS00443,6341,MOL006505,(-)-epicatechin,28.9347676985,290.290,1.920,-0.03279,-0.58077,5,6,0.24163,PFTAWBLQPZVEMU-UKRRQHHQSA-N,72276,,1,110.38,0.34365359,76,TAR00078,238,Peroxisome proliferator activated receptor gamma,47864,MOL006505
TAR00081,DIS00353,6341,MOL006505,(-)-epicatechin,28.9347676985,290.290,1.920,-0.03279,-0.58077,5,6,0.24163,PFTAWBLQPZVEMU-UKRRQHHQSA-N,72276,,1,110.38,0.34365359,79,TAR00081,244,Angiotensin-converting enzyme,47847,MOL006505
TAR00265,DIS00203,6341,MOL006505,(-)-epicatechin,28.9347676985,290.290,1.920,-0.03279,-0.58077,5,6,0.24163,PFTAWBLQPZVEMU-UKRRQHHQSA-N,72276,,1,110.38,0.34365359,253,TAR00265,777,Tumor necrosis factor,47849,MOL006505
TAR00003,DIS00442,6341,MOL006505,(-)-epicatechin,28.9347676985,290.290,1.920,-0.03279,-0.58077,5,6,0.24163,PFTAWBLQPZVEMU-UKRRQHHQSA-N,72276,,1,110.38,0.34365359,3,TAR00003,7,"Nitric oxide synthase, inducible",47860,MOL006505
TAR00417,DIS00694,6341,MOL006505,(-)-epicatechin,28.9347676985,290.290,1.920,-0.03279,-0.58077,5,6,0.24163,PFTAWBLQPZVEMU-UKRRQHHQSA-N,72276,,1,110.38,0.34365359,403,TAR00417,1649,C-C motif chemokine 2,47853,MOL006505
TAR00355,DIS00442,6363,MOL006527,theobromine,69.2867195967,180.190,-0.306,0.30284,-0.19149,1,5,0.064223,YAPQBXQYLJRXSA-UHFFFAOYSA-N,5429,13.553646,0,72.68,0.2069878,341,TAR00355,1178,Adenosine A2a receptor,47905,MOL006527
TAR00003,DIS00442,6363,MOL006527,theobromine,69.2867195967,180.190,-0.306,0.30284,-0.19149,1,5,0.064223,YAPQBXQYLJRXSA-UHFFFAOYSA-N,5429,13.553646,0,72.68,0.2069878,3,TAR00003,7,"Nitric oxide synthase, inducible",47895,MOL006527
